Bug ID,Bug Resolution Date by Jira,Classes Touched by Last Fix,Earliest AV,Version of Ticket Creation,Version of Fix,Ticket Creation Date,Fix Date (of most recent commit),Hash (of most recent commit),Git Directory
OAK-1968,2014-07-15 06:22:58 +0000,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/index/AsyncIndexUpdate.java|,22,23,23,2014-07-14 19:20:52 +0000,2014-07-15 07:44:24 +0000,bd81944217169935746c19f817fe6948b548edb9,jackrabbit-oak
OAK-2815,2015-04-28 09:00:01 +0000,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/document/persistentCache/PersistentCache.java|,43,46,46,2015-04-27 13:37:57 +0000,2015-04-28 07:35:28 +0000,99d005e9d29acb9671382dbdaf0e700d1388bef0,jackrabbit-oak
OAK-1969,2014-07-16 09:46:07 +0000,oak-jcr/src/main/java/org/apache/jackrabbit/oak/jcr/observation/ObservationManagerImpl.java|oak-jcr/src/test/java/org/apache/jackrabbit/oak/jcr/observation/ObservationTest.java|,21,23,23,2014-07-15 11:29:37 +0000,2014-07-15 11:30:43 +0000,12c43335f20bd36dd88565bd9109a82f769b6445,jackrabbit-oak
OAK-2811,2015-04-28 15:18:32 +0000,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/segment/SegmentNodeStoreService.java|,43,46,46,2015-04-24 22:52:09 +0000,2015-04-27 10:25:26 +0000,af65721ceb87a01f2cc43894d199e9e987cf108b,jackrabbit-oak
OAK-2810,2015-08-10 12:12:51 +0000,oak-jcr/src/main/java/org/apache/jackrabbit/oak/jcr/session/WorkspaceImpl.java|oak-jcr/src/test/java/org/apache/jackrabbit/oak/jcr/security/authorization/CopyTest.java|,42,46,57,2015-04-24 21:20:52 +0000,2015-08-10 12:10:10 +0000,f3db7fc944cb978d75f73884f3664973cb07e07c,jackrabbit-oak
OAK-5094,2016-11-10 16:49:14 +0000,oak-segment-tar/src/main/java/org/apache/jackrabbit/oak/segment/standby/client/StandbyClient.java|oak-segment-tar/src/main/java/org/apache/jackrabbit/oak/segment/standby/client/StandbyClientSyncExecution.java|,119,125,125,2016-11-10 16:30:20 +0000,2016-11-10 16:48:56 +0000,a5f7421ebcd3522c7499d530bc7299d219c05b83,jackrabbit-oak
OAK-8122,2019-03-11 12:14:32 +0000,oak-store-document/src/main/java/org/apache/jackrabbit/oak/plugins/document/mongo/MongoStatus.java|oak-store-document/src/test/java/org/apache/jackrabbit/oak/plugins/document/mongo/MongoStatusTest.java|,180,211,211,2019-03-11 10:28:13 +0000,2019-03-11 12:13:33 +0000,0218196704dcb14c5cdf4c31651fdfecdba34b91,jackrabbit-oak
OAK-5096,2016-11-14 16:56:34 +0000,oak-jcr/src/main/java/org/apache/jackrabbit/oak/jcr/observation/OakEventFilterImpl.java|oak-jcr/src/main/java/org/apache/jackrabbit/oak/jcr/observation/ObservationManagerImpl.java|oak-jcr/src/test/java/org/apache/jackrabbit/oak/jcr/observation/ObservationTest.java|,123,125,125,2016-11-11 08:14:02 +0000,2016-11-11 15:46:33 +0000,4fd8ee57ef9b378478f394d2008c026b189bd6cb,jackrabbit-oak
OAK-5099,2016-11-11 15:28:31 +0000,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/observation/filter/GlobbingPathFilter.java|,123,125,125,2016-11-11 15:26:36 +0000,2016-11-11 15:28:02 +0000,45a3729fe0b0ce36e20aa33c23981f64d114d1e5,jackrabbit-oak
OAK-1959,2014-07-09 10:28:41 +0000,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/index/AsyncIndexUpdate.java|oak-core/src/test/java/org/apache/jackrabbit/oak/plugins/index/AsyncIndexUpdateTest.java|oak-core/src/test/java/org/apache/jackrabbit/oak/plugins/index/IndexUpdateTest.java|,21,23,23,2014-07-09 10:01:40 +0000,2014-07-09 10:26:32 +0000,93c1aa402b8d482f429091bb34c6dc0abb252d42,jackrabbit-oak
OAK-1958,2014-07-09 10:36:34 +0000,oak-jcr/src/main/java/org/apache/jackrabbit/oak/jcr/repository/RepositoryImpl.java|,22,23,23,2014-07-08 20:50:32 +0000,2014-07-09 09:35:24 +0000,3507416f2b36fcf092b5f26b5d948b6b483343a2,jackrabbit-oak
OAK-2803,2015-04-22 13:40:32 +0000,oak-upgrade/src/test/java/org/apache/jackrabbit/oak/upgrade/CopyNodeTypesUpgradeTest.java|oak-upgrade/src/test/resources/test-nodetypes.cnd|,44,46,46,2015-04-22 12:33:04 +0000,2015-04-23 12:37:54 +0000,ce0c5c43b5ffdadee4c3b0c6796493602b0dd4f3,jackrabbit-oak
